product_id,product_type,product_maker,product_cost,buyer_age,buyer_gender,buying_frequency,buyer_satisfaction_score,buying_intent
5889,Tablets,HP,1280.46,33,0,1,2,0
5924,Laptops,Samsung,1172.25,57,0,9,2,0
5959,Tablets,Sony,1351.26,67,1,13,1,1
5930,Smart Watches,Samsung,2674.55,51,0,19,2,0
5902,Smart Watches,HP,2096.89,37,0,18,1,0
5951,Tablets,Other Brands,1797.3,33,0,1,4,1
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5942,Smart Watches,Other Brands,2130.79,28,0,19,2,0
5920,Tablets,Sony,1568.82,41,1,17,3,1
5967,Tablets,HP,1237.47,48,0,3,2,0
5935,Smart Watches,Sony,1659.25,44,1,17,5,1
5942,Smart Watches,Other Brands,2130.79,28,0,19,2,0
5949,Smartphones,Other Brands,1969.65,35,0,10,1,0
5889,Tablets,HP,1280.46,33,0,1,2,0
5963,Headphones,Sony,1261.54,65,1,10,5,1
5963,Headphones,Sony,1261.54,65,1,10,5,1
5921,Laptops,Samsung,2164.42,21,0,16,3,0
5958,Smartphones,Samsung,2647.02,60,0,5,2,0
5912,Laptops,Samsung,322.67,40,0,7,3,0
5906,Tablets,Other Brands,2633.7,42,0,2,2,0
5967,Tablets,HP,1237.47,48,0,3,2,0
5896,Laptops,HP,206.67,65,0,18,4,1
5883,Laptops,HP,1001.62,66,1,8,4,1
5942,Smart Watches,Other Brands,2130.79,28,0,19,2,0
5907,Smartphones,Apple,958.4,57,1,2,2,1
5925,Tablets,Other Brands,1012.11,26,0,18,5,0
5968,Smart Watches,HP,2679.3,25,1,14,4,1
5883,Laptops,HP,1001.62,66,1,8,4,1
5892,Tablets,Apple,1224.17,28,0,4,5,0
5931,Laptops,Other Brands,803.59,25,0,6,5,0
5969,Smartphones,Apple,409.9,46,0,19,1,0
5874,Smartphones,Other Brands,312.95,18,0,2,1,0
5942,Smart Watches,Other Brands,2130.79,28,0,19,2,0
5877,Smartphones,Samsung,870.4,63,1,10,3,1
5889,Tablets,HP,1280.46,33,0,1,2,0
5897,Headphones,HP,374.53,67,1,7,5,1
5953,Smartphones,Apple,826.6,26,0,14,5,0
5875,Smart Watches,Samsung,980.39,35,1,7,2,1
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5905,Tablets,HP,1342.58,28,1,17,4,1
5964,Laptops,Apple,109.29,37,1,14,4,1
5957,Tablets,HP,1111.61,53,0,6,3,0
5897,Headphones,HP,374.53,67,1,7,5,1
5885,Laptops,Apple,1563.86,38,1,14,2,1
5923,Smartphones,Apple,1513.5,49,1,1,5,1
5908,Smartphones,Apple,2417.03,39,1,9,4,1
5906,Tablets,Other Brands,2633.7,42,0,2,2,0
5906,Tablets,Other Brands,2633.7,42,0,2,2,0
5934,Headphones,Other Brands,1836.62,67,0,10,2,0
5924,Laptops,Samsung,1172.25,57,0,9,2,0
5916,Tablets,Other Brands,1951.99,30,1,2,1,0
5885,Laptops,Apple,1563.86,38,1,14,2,1
5940,Smartphones,HP,2956.23,24,0,9,5,0
5938,Smartphones,Other Brands,2724.65,67,0,3,1,0
5906,Tablets,Other Brands,2633.7,42,0,2,2,0
5913,Smart Watches,Samsung,688.26,41,0,10,2,0
5947,Smart Watches,Other Brands,1613.46,25,1,2,2,0
5916,Tablets,Other Brands,1951.99,30,1,2,1,0
5917,Headphones,HP,2303.12,47,1,4,3,1
5902,Smart Watches,HP,2096.89,37,0,18,1,0
5886,Tablets,Samsung,1297.37,48,0,1,3,0
5885,Laptops,Apple,1563.86,38,1,14,2,1
5968,Smart Watches,HP,2679.3,25,1,14,4,1
5919,Smartphones,Samsung,660.13,29,1,9,1,0
5875,Smart Watches,Samsung,980.39,35,1,7,2,1
5908,Smartphones,Apple,2417.03,39,1,9,4,1
5960,Laptops,Apple,233.67,69,0,7,1,0
5954,Headphones,Apple,2351.63,53,0,12,4,1
5963,Headphones,Sony,1261.54,65,1,10,5,1
5881,Smartphones,HP,780.1,35,0,12,5,1
5966,Smart Watches,Samsung,2679.33,64,0,13,1,0
5899,Laptops,HP,887.27,61,1,10,1,1
5947,Smart Watches,Other Brands,1613.46,25,1,2,2,0
5963,Headphones,Sony,1261.54,65,1,10,5,1
5907,Smartphones,Apple,958.4,57,1,2,2,1
5880,Smartphones,Samsung,2330.04,26,1,5,5,1
5941,Tablets,Apple,750.96,23,0,17,5,0
5931,Laptops,Other Brands,803.59,25,0,6,5,0
5948,Tablets,Samsung,1500.03,62,0,3,3,0
5902,Smart Watches,HP,2096.89,37,0,18,1,0
5909,Smartphones,HP,1678.29,50,0,14,5,1
5962,Headphones,Samsung,2487.88,57,1,17,2,1
5894,Smartphones,Other Brands,1073.07,58,0,4,3,0
5909,Smartphones,HP,1678.29,50,0,14,5,1
5883,Laptops,HP,1001.62,66,1,8,4,1
5946,Headphones,HP,2559.97,67,1,16,5,1
5897,Headphones,HP,374.53,67,1,7,5,1
5937,Laptops,Apple,585.78,33,1,11,4,1
5972,Smart Watches,Apple,1374.37,48,1,11,4,1
5922,Smart Watches,Sony,364.19,33,1,17,4,1
5972,Smart Watches,Apple,1374.37,48,1,11,4,1
5909,Smartphones,HP,1678.29,50,0,14,5,1
5955,Smart Watches,Sony,1227.8,51,0,18,1,0
5969,Smartphones,Apple,409.9,46,0,19,1,0
5897,Headphones,HP,374.53,67,1,7,5,1
5896,Laptops,HP,206.67,65,0,18,4,1
5935,Smart Watches,Sony,1659.25,44,1,17,5,1
5969,Smartphones,Apple,409.9,46,0,19,1,0
5910,Headphones,Other Brands,2522.53,52,1,14,5,1
5885,Laptops,Apple,1563.86,38,1,14,2,1
5928,Smartphones,HP,202.47,18,0,1,5,0
5886,Tablets,Samsung,1297.37,48,0,1,3,0
5896,Laptops,HP,206.67,65,0,18,4,1
5962,Headphones,Samsung,2487.88,57,1,17,2,1
5972,Smart Watches,Apple,1374.37,48,1,11,4,1
5903,Headphones,Apple,2106.73,55,0,15,5,1
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5935,Smart Watches,Sony,1659.25,44,1,17,5,1
5957,Tablets,HP,1111.61,53,0,6,3,0
5962,Headphones,Samsung,2487.88,57,1,17,2,1
5959,Tablets,Sony,1351.26,67,1,13,1,1
5886,Tablets,Samsung,1297.37,48,0,1,3,0
5932,Tablets,Sony,2721.58,25,1,15,3,0
5892,Tablets,Apple,1224.17,28,0,4,5,0
5922,Smart Watches,Sony,364.19,33,1,17,4,1
5885,Laptops,Apple,1563.86,38,1,14,2,1
5934,Headphones,Other Brands,1836.62,67,0,10,2,0
5892,Tablets,Apple,1224.17,28,0,4,5,0
5949,Smartphones,Other Brands,1969.65,35,0,10,1,0
5882,Laptops,Other Brands,2264.56,19,1,3,4,1
5944,Smart Watches,Sony,2865.46,61,0,19,5,1
5901,Smartphones,Apple,1581.97,64,0,5,5,1
5951,Tablets,Other Brands,1797.3,33,0,1,4,1
5968,Smart Watches,HP,2679.3,25,1,14,4,1
5925,Tablets,Other Brands,1012.11,26,0,18,5,0
5956,Smart Watches,Sony,124.83,68,1,3,3,1
5889,Tablets,HP,1280.46,33,0,1,2,0
5942,Smart Watches,Other Brands,2130.79,28,0,19,2,0
5972,Smart Watches,Apple,1374.37,48,1,11,4,1
5885,Laptops,Apple,1563.86,38,1,14,2,1
5898,Headphones,Other Brands,835.68,23,0,17,2,0
5925,Tablets,Other Brands,1012.11,26,0,18,5,0
5958,Smartphones,Samsung,2647.02,60,0,5,2,0
5926,Smart Watches,Sony,1283.7,21,1,4,4,1
5896,Laptops,HP,206.67,65,0,18,4,1
5889,Tablets,HP,1280.46,33,0,1,2,0
5930,Smart Watches,Samsung,2674.55,51,0,19,2,0
5912,Laptops,Samsung,322.67,40,0,7,3,0
5926,Smart Watches,Sony,1283.7,21,1,4,4,1
5915,Smart Watches,HP,2265.92,65,1,19,2,1
5931,Laptops,Other Brands,803.59,25,0,6,5,0
5912,Laptops,Samsung,322.67,40,0,7,3,0
5887,Headphones,Sony,1756.84,62,0,2,5,1
5968,Smart Watches,HP,2679.3,25,1,14,4,1
5878,Tablets,Sony,1798.96,57,0,17,3,0
5908,Smartphones,Apple,2417.03,39,1,9,4,1
5960,Laptops,Apple,233.67,69,0,7,1,0
5966,Smart Watches,Samsung,2679.33,64,0,13,1,0
5948,Tablets,Samsung,1500.03,62,0,3,3,0
5891,Smartphones,Apple,420.78,26,0,16,1,0
5949,Smartphones,Other Brands,1969.65,35,0,10,1,0
5882,Laptops,Other Brands,2264.56,19,1,3,4,1
5947,Smart Watches,Other Brands,1613.46,25,1,2,2,0
5931,Laptops,Other Brands,803.59,25,0,6,5,0
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5880,Smartphones,Samsung,2330.04,26,1,5,5,1
5919,Smartphones,Samsung,660.13,29,1,9,1,0
5886,Tablets,Samsung,1297.37,48,0,1,3,0
5913,Smart Watches,Samsung,688.26,41,0,10,2,0
5915,Smart Watches,HP,2265.92,65,1,19,2,1
5882,Laptops,Other Brands,2264.56,19,1,3,4,1
5923,Smartphones,Apple,1513.5,49,1,1,5,1
5900,Tablets,Samsung,2158.44,58,1,12,4,1
5939,Smart Watches,Apple,1360.85,37,0,17,5,1
5878,Tablets,Sony,1798.96,57,0,17,3,0
5902,Smart Watches,HP,2096.89,37,0,18,1,0
5910,Headphones,Other Brands,2522.53,52,1,14,5,1
5911,Tablets,Other Brands,1440.01,50,1,1,2,1
5956,Smart Watches,Sony,124.83,68,1,3,3,1
5881,Smartphones,HP,780.1,35,0,12,5,1
5938,Smartphones,Other Brands,2724.65,67,0,3,1,0
5959,Tablets,Sony,1351.26,67,1,13,1,1
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5944,Smart Watches,Sony,2865.46,61,0,19,5,1
5962,Headphones,Samsung,2487.88,57,1,17,2,1
5918,Smart Watches,Apple,2618.42,60,1,18,5,1
5877,Smartphones,Samsung,870.4,63,1,10,3,1
5909,Smartphones,HP,1678.29,50,0,14,5,1
5943,Smart Watches,Sony,385.3,22,1,7,4,1
5904,Smartphones,Other Brands,2697.27,56,1,10,2,1
5892,Tablets,Apple,1224.17,28,0,4,5,0
5934,Headphones,Other Brands,1836.62,67,0,10,2,0
5927,Smartphones,HP,2828.71,19,1,12,2,0
5912,Laptops,Samsung,322.67,40,0,7,3,0
5964,Laptops,Apple,109.29,37,1,14,4,1
5947,Smart Watches,Other Brands,1613.46,25,1,2,2,0
5963,Headphones,Sony,1261.54,65,1,10,5,1
5892,Tablets,Apple,1224.17,28,0,4,5,0
5912,Laptops,Samsung,322.67,40,0,7,3,0
5940,Smartphones,HP,2956.23,24,0,9,5,0
5918,Smart Watches,Apple,2618.42,60,1,18,5,1
5886,Tablets,Samsung,1297.37,48,0,1,3,0
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5931,Laptops,Other Brands,803.59,25,0,6,5,0
5893,Smart Watches,Samsung,2441.43,43,0,5,5,1
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5945,Smart Watches,Samsung,1975.58,19,1,4,1,0
5934,Headphones,Other Brands,1836.62,67,0,10,2,0
5912,Laptops,Samsung,322.67,40,0,7,3,0
5874,Smartphones,Other Brands,312.95,18,0,2,1,0
5876,Tablets,Samsung,2606.72,63,0,1,5,1
5950,Tablets,Other Brands,262.15,41,1,18,4,1
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5935,Smart Watches,Sony,1659.25,44,1,17,5,1
5936,Tablets,Other Brands,2094.0,69,0,11,3,0
5898,Headphones,Other Brands,835.68,23,0,17,2,0
5929,Smart Watches,Samsung,551.49,27,1,5,4,1
5906,Tablets,Other Brands,2633.7,42,0,2,2,0
5911,Tablets,Other Brands,1440.01,50,1,1,2,1
5879,Smartphones,Samsung,373.15,37,1,8,1,1
5931,Laptops,Other Brands,803.59,25,0,6,5,0
5917,Headphones,HP,2303.12,47,1,4,3,1
5918,Smart Watches,Apple,2618.42,60,1,18,5,1
5905,Tablets,HP,1342.58,28,1,17,4,1
5918,Smart Watches,Apple,2618.42,60,1,18,5,1
5934,Headphones,Other Brands,1836.62,67,0,10,2,0
5920,Tablets,Sony,1568.82,41,1,17,3,1
5894,Smartphones,Other Brands,1073.07,58,0,4,3,0
5953,Smartphones,Apple,826.6,26,0,14,5,0
5958,Smartphones,Samsung,2647.02,60,0,5,2,0
5948,Tablets,Samsung,1500.03,62,0,3,3,0
5909,Smartphones,HP,1678.29,50,0,14,5,1
5972,Smart Watches,Apple,1374.37,48,1,11,4,1
5892,Tablets,Apple,1224.17,28,0,4,5,0
5893,Smart Watches,Samsung,2441.43,43,0,5,5,1
5930,Smart Watches,Samsung,2674.55,51,0,19,2,0
5891,Smartphones,Apple,420.78,26,0,16,1,0
5920,Tablets,Sony,1568.82,41,1,17,3,1
5922,Smart Watches,Sony,364.19,33,1,17,4,1
5887,Headphones,Sony,1756.84,62,0,2,5,1
5888,Headphones,Apple,2486.69,54,0,12,4,1
5904,Smartphones,Other Brands,2697.27,56,1,10,2,1
5874,Smartphones,Other Brands,312.95,18,0,2,1,0
5927,Smartphones,HP,2828.71,19,1,12,2,0
5876,Tablets,Samsung,2606.72,63,0,1,5,1
5889,Tablets,HP,1280.46,33,0,1,2,0
5960,Laptops,Apple,233.67,69,0,7,1,0
5930,Smart Watches,Samsung,2674.55,51,0,19,2,0
5948,Tablets,Samsung,1500.03,62,0,3,3,0
5885,Laptops,Apple,1563.86,38,1,14,2,1
5947,Smart Watches,Other Brands,1613.46,25,1,2,2,0
5969,Smartphones,Apple,409.9,46,0,19,1,0
5889,Tablets,HP,1280.46,33,0,1,2,0
5945,Smart Watches,Samsung,1975.58,19,1,4,1,0
5949,Smartphones,Other Brands,1969.65,35,0,10,1,0
5897,Headphones,HP,374.53,67,1,7,5,1
5901,Smartphones,Apple,1581.97,64,0,5,5,1
5881,Smartphones,HP,780.1,35,0,12,5,1
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5909,Smartphones,HP,1678.29,50,0,14,5,1
5963,Headphones,Sony,1261.54,65,1,10,5,1
5881,Smartphones,HP,780.1,35,0,12,5,1
5931,Laptops,Other Brands,803.59,25,0,6,5,0
5933,Tablets,Apple,468.45,69,0,2,3,0
5923,Smartphones,Apple,1513.5,49,1,1,5,1
5901,Smartphones,Apple,1581.97,64,0,5,5,1
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5914,Smart Watches,HP,947.06,29,1,18,2,0
5937,Laptops,Apple,585.78,33,1,11,4,1
5900,Tablets,Samsung,2158.44,58,1,12,4,1
5936,Tablets,Other Brands,2094.0,69,0,11,3,0
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5946,Headphones,HP,2559.97,67,1,16,5,1
5906,Tablets,Other Brands,2633.7,42,0,2,2,0
5957,Tablets,HP,1111.61,53,0,6,3,0
5950,Tablets,Other Brands,262.15,41,1,18,4,1
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5902,Smart Watches,HP,2096.89,37,0,18,1,0
5886,Tablets,Samsung,1297.37,48,0,1,3,0
5919,Smartphones,Samsung,660.13,29,1,9,1,0
5908,Smartphones,Apple,2417.03,39,1,9,4,1
5879,Smartphones,Samsung,373.15,37,1,8,1,1
5955,Smart Watches,Sony,1227.8,51,0,18,1,0
5942,Smart Watches,Other Brands,2130.79,28,0,19,2,0
5920,Tablets,Sony,1568.82,41,1,17,3,1
5898,Headphones,Other Brands,835.68,23,0,17,2,0
5939,Smart Watches,Apple,1360.85,37,0,17,5,1
5883,Laptops,HP,1001.62,66,1,8,4,1
5929,Smart Watches,Samsung,551.49,27,1,5,4,1
5903,Headphones,Apple,2106.73,55,0,15,5,1
5878,Tablets,Sony,1798.96,57,0,17,3,0
5906,Tablets,Other Brands,2633.7,42,0,2,2,0
5938,Smartphones,Other Brands,2724.65,67,0,3,1,0
5891,Smartphones,Apple,420.78,26,0,16,1,0
5969,Smartphones,Apple,409.9,46,0,19,1,0
5922,Smart Watches,Sony,364.19,33,1,17,4,1
5884,Smartphones,Other Brands,879.12,20,1,1,3,0
5958,Smartphones,Samsung,2647.02,60,0,5,2,0
5899,Laptops,HP,887.27,61,1,10,1,1
5936,Tablets,Other Brands,2094.0,69,0,11,3,0
5962,Headphones,Samsung,2487.88,57,1,17,2,1
5959,Tablets,Sony,1351.26,67,1,13,1,1
5932,Tablets,Sony,2721.58,25,1,15,3,0
5900,Tablets,Samsung,2158.44,58,1,12,4,1
5922,Smart Watches,Sony,364.19,33,1,17,4,1
5950,Tablets,Other Brands,262.15,41,1,18,4,1
5906,Tablets,Other Brands,2633.7,42,0,2,2,0
5971,Smart Watches,Sony,223.07,55,0,13,5,1
5972,Smart Watches,Apple,1374.37,48,1,11,4,1
5874,Smartphones,Other Brands,312.95,18,0,2,1,0
5894,Smartphones,Other Brands,1073.07,58,0,4,3,0
5928,Smartphones,HP,202.47,18,0,1,5,0
5879,Smartphones,Samsung,373.15,37,1,8,1,1
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5954,Headphones,Apple,2351.63,53,0,12,4,1
5942,Smart Watches,Other Brands,2130.79,28,0,19,2,0
5968,Smart Watches,HP,2679.3,25,1,14,4,1
5878,Tablets,Sony,1798.96,57,0,17,3,0
5876,Tablets,Samsung,2606.72,63,0,1,5,1
5926,Smart Watches,Sony,1283.7,21,1,4,4,1
5896,Laptops,HP,206.67,65,0,18,4,1
5926,Smart Watches,Sony,1283.7,21,1,4,4,1
5910,Headphones,Other Brands,2522.53,52,1,14,5,1
5947,Smart Watches,Other Brands,1613.46,25,1,2,2,0
5947,Smart Watches,Other Brands,1613.46,25,1,2,2,0
5956,Smart Watches,Sony,124.83,68,1,3,3,1
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5958,Smartphones,Samsung,2647.02,60,0,5,2,0
5951,Tablets,Other Brands,1797.3,33,0,1,4,1
5946,Headphones,HP,2559.97,67,1,16,5,1
5874,Smartphones,Other Brands,312.95,18,0,2,1,0
5924,Laptops,Samsung,1172.25,57,0,9,2,0
5918,Smart Watches,Apple,2618.42,60,1,18,5,1
5950,Tablets,Other Brands,262.15,41,1,18,4,1
5877,Smartphones,Samsung,870.4,63,1,10,3,1
5935,Smart Watches,Sony,1659.25,44,1,17,5,1
5938,Smartphones,Other Brands,2724.65,67,0,3,1,0
5905,Tablets,HP,1342.58,28,1,17,4,1
5907,Smartphones,Apple,958.4,57,1,2,2,1
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5968,Smart Watches,HP,2679.3,25,1,14,4,1
5945,Smart Watches,Samsung,1975.58,19,1,4,1,0
5912,Laptops,Samsung,322.67,40,0,7,3,0
5899,Laptops,HP,887.27,61,1,10,1,1
5907,Smartphones,Apple,958.4,57,1,2,2,1
5927,Smartphones,HP,2828.71,19,1,12,2,0
5876,Tablets,Samsung,2606.72,63,0,1,5,1
5923,Smartphones,Apple,1513.5,49,1,1,5,1
5885,Laptops,Apple,1563.86,38,1,14,2,1
5938,Smartphones,Other Brands,2724.65,67,0,3,1,0
5927,Smartphones,HP,2828.71,19,1,12,2,0
5878,Tablets,Sony,1798.96,57,0,17,3,0
5967,Tablets,HP,1237.47,48,0,3,2,0
5967,Tablets,HP,1237.47,48,0,3,2,0
5930,Smart Watches,Samsung,2674.55,51,0,19,2,0
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5920,Tablets,Sony,1568.82,41,1,17,3,1
5896,Laptops,HP,206.67,65,0,18,4,1
5952,Smartphones,Sony,789.31,42,1,16,4,1
5958,Smartphones,Samsung,2647.02,60,0,5,2,0
5887,Headphones,Sony,1756.84,62,0,2,5,1
5939,Smart Watches,Apple,1360.85,37,0,17,5,1
5948,Tablets,Samsung,1500.03,62,0,3,3,0
5924,Laptops,Samsung,1172.25,57,0,9,2,0
5911,Tablets,Other Brands,1440.01,50,1,1,2,1
5937,Laptops,Apple,585.78,33,1,11,4,1
5971,Smart Watches,Sony,223.07,55,0,13,5,1
5911,Tablets,Other Brands,1440.01,50,1,1,2,1
5923,Smartphones,Apple,1513.5,49,1,1,5,1
5971,Smart Watches,Sony,223.07,55,0,13,5,1
5955,Smart Watches,Sony,1227.8,51,0,18,1,0
5903,Headphones,Apple,2106.73,55,0,15,5,1
5952,Smartphones,Sony,789.31,42,1,16,4,1
5964,Laptops,Apple,109.29,37,1,14,4,1
5924,Laptops,Samsung,1172.25,57,0,9,2,0
5936,Tablets,Other Brands,2094.0,69,0,11,3,0
5971,Smart Watches,Sony,223.07,55,0,13,5,1
5925,Tablets,Other Brands,1012.11,26,0,18,5,0
5911,Tablets,Other Brands,1440.01,50,1,1,2,1
5970,Headphones,Apple,1505.01,27,1,14,2,0
5961,Tablets,Apple,1191.2,68,0,11,5,1
5952,Smartphones,Sony,789.31,42,1,16,4,1
5903,Headphones,Apple,2106.73,55,0,15,5,1
5924,Laptops,Samsung,1172.25,57,0,9,2,0
5954,Headphones,Apple,2351.63,53,0,12,4,1
5878,Tablets,Sony,1798.96,57,0,17,3,0
5902,Smart Watches,HP,2096.89,37,0,18,1,0
5877,Smartphones,Samsung,870.4,63,1,10,3,1
5883,Laptops,HP,1001.62,66,1,8,4,1
5929,Smart Watches,Samsung,551.49,27,1,5,4,1
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5947,Smart Watches,Other Brands,1613.46,25,1,2,2,0
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5957,Tablets,HP,1111.61,53,0,6,3,0
5961,Tablets,Apple,1191.2,68,0,11,5,1
5942,Smart Watches,Other Brands,2130.79,28,0,19,2,0
5907,Smartphones,Apple,958.4,57,1,2,2,1
5879,Smartphones,Samsung,373.15,37,1,8,1,1
5926,Smart Watches,Sony,1283.7,21,1,4,4,1
5939,Smart Watches,Apple,1360.85,37,0,17,5,1
5950,Tablets,Other Brands,262.15,41,1,18,4,1
5916,Tablets,Other Brands,1951.99,30,1,2,1,0
5948,Tablets,Samsung,1500.03,62,0,3,3,0
5896,Laptops,HP,206.67,65,0,18,4,1
5928,Smartphones,HP,202.47,18,0,1,5,0
5953,Smartphones,Apple,826.6,26,0,14,5,0
5968,Smart Watches,HP,2679.3,25,1,14,4,1
5948,Tablets,Samsung,1500.03,62,0,3,3,0
5889,Tablets,HP,1280.46,33,0,1,2,0
5881,Smartphones,HP,780.1,35,0,12,5,1
5877,Smartphones,Samsung,870.4,63,1,10,3,1
5877,Smartphones,Samsung,870.4,63,1,10,3,1
5929,Smart Watches,Samsung,551.49,27,1,5,4,1
5898,Headphones,Other Brands,835.68,23,0,17,2,0
5940,Smartphones,HP,2956.23,24,0,9,5,0
5969,Smartphones,Apple,409.9,46,0,19,1,0
5940,Smartphones,HP,2956.23,24,0,9,5,0
5900,Tablets,Samsung,2158.44,58,1,12,4,1
5966,Smart Watches,Samsung,2679.33,64,0,13,1,0
5905,Tablets,HP,1342.58,28,1,17,4,1
5923,Smartphones,Apple,1513.5,49,1,1,5,1
5934,Headphones,Other Brands,1836.62,67,0,10,2,0
5924,Laptops,Samsung,1172.25,57,0,9,2,0
5892,Tablets,Apple,1224.17,28,0,4,5,0
5894,Smartphones,Other Brands,1073.07,58,0,4,3,0
5878,Tablets,Sony,1798.96,57,0,17,3,0
5955,Smart Watches,Sony,1227.8,51,0,18,1,0
5965,Headphones,Samsung,2506.18,55,1,15,4,1
5915,Smart Watches,HP,2265.92,65,1,19,2,1
5934,Headphones,Other Brands,1836.62,67,0,10,2,0
5895,Headphones,HP,2815.03,34,0,12,2,0
5894,Smartphones,Other Brands,1073.07,58,0,4,3,0
5943,Smart Watches,Sony,385.3,22,1,7,4,1
5874,Smartphones,Other Brands,312.95,18,0,2,1,0
5878,Tablets,Sony,1798.96,57,0,17,3,0
5885,Laptops,Apple,1563.86,38,1,14,2,1
5963,Headphones,Sony,1261.54,65,1,10,5,1
5919,Smartphones,Samsung,660.13,29,1,9,1,0
5907,Smartphones,Apple,958.4,57,1,2,2,1
5922,Smart Watches,Sony,364.19,33,1,17,4,1
5951,Tablets,Other Brands,1797.3,33,0,1,4,1
5963,Headphones,Sony,1261.54,65,1,10,5,1
5918,Smart Watches,Apple,2618.42,60,1,18,5,1
5900,Tablets,Samsung,2158.44,58,1,12,4,1
5946,Headphones,HP,2559.97,67,1,16,5,1
5899,Laptops,HP,887.27,61,1,10,1,1
5920,Tablets,Sony,1568.82,41,1,17,3,1
5959,Tablets,Sony,1351.26,67,1,13,1,1
5929,Smart Watches,Samsung,551.49,27,1,5,4,1
5967,Tablets,HP,1237.47,48,0,3,2,0
5936,Tablets,Other Brands,2094.0,69,0,11,3,0
5921,Laptops,Samsung,2164.42,21,0,16,3,0
5934,Headphones,Other Brands,1836.62,67,0,10,2,0
5954,Headphones,Apple,2351.63,53,0,12,4,1
5899,Laptops,HP,887.27,61,1,10,1,1
5909,Smartphones,HP,1678.29,50,0,14,5,1
5874,Smartphones,Other Brands,312.95,18,0,2,1,0
5881,Smartphones,HP,780.1,35,0,12,5,1
5972,Smart Watches,Apple,1374.37,48,1,11,4,1
5925,Tablets,Other Brands,1012.11,26,0,18,5,0
5952,Smartphones,Sony,789.31,42,1,16,4,1
5920,Tablets,Sony,1568.82,41,1,17,3,1
5929,Smart Watches,Samsung,551.49,27,1,5,4,1
5959,Tablets,Sony,1351.26,67,1,13,1,1
5887,Headphones,Sony,1756.84,62,0,2,5,1
5963,Headphones,Sony,1261.54,65,1,10,5,1
5901,Smartphones,Apple,1581.97,64,0,5,5,1
5960,Laptops,Apple,233.67,69,0,7,1,0
5951,Tablets,Other Brands,1797.3,33,0,1,4,1
5961,Tablets,Apple,1191.2,68,0,11,5,1
5875,Smart Watches,Samsung,980.39,35,1,7,2,1
5899,Laptops,HP,887.27,61,1,10,1,1
5887,Headphones,Sony,1756.84,62,0,2,5,1
5932,Tablets,Sony,2721.58,25,1,15,3,0
5929,Smart Watches,Samsung,551.49,27,1,5,4,1
5880,Smartphones,Samsung,2330.04,26,1,5,5,1
5876,Tablets,Samsung,2606.72,63,0,1,5,1
5896,Laptops,HP,206.67,65,0,18,4,1
5891,Smartphones,Apple,420.78,26,0,16,1,0
5911,Tablets,Other Brands,1440.01,50,1,1,2,1
5972,Smart Watches,Apple,1374.37,48,1,11,4,1
5888,Headphones,Apple,2486.69,54,0,12,4,1
5937,Laptops,Apple,585.78,33,1,11,4,1
5962,Headphones,Samsung,2487.88,57,1,17,2,1
5901,Smartphones,Apple,1581.97,64,0,5,5,1
5947,Smart Watches,Other Brands,1613.46,25,1,2,2,0
5912,Laptops,Samsung,322.67,40,0,7,3,0
5930,Smart Watches,Samsung,2674.55,51,0,19,2,0
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5959,Tablets,Sony,1351.26,67,1,13,1,1
5963,Headphones,Sony,1261.54,65,1,10,5,1
5917,Headphones,HP,2303.12,47,1,4,3,1
5898,Headphones,Other Brands,835.68,23,0,17,2,0
5890,Tablets,Samsung,2388.5,29,1,3,4,1
5886,Tablets,Samsung,1297.37,48,0,1,3,0
5957,Tablets,HP,1111.61,53,0,6,3,0
5898,Headphones,Other Brands,835.68,23,0,17,2,0
5941,Tablets,Apple,750.96,23,0,17,5,0
5883,Laptops,HP,1001.62,66,1,8,4,1
5940,Smartphones,HP,2956.23,24,0,9,5,0
5891,Smartphones,Apple,420.78,26,0,16,1,0
5959,Tablets,Sony,1351.26,67,1,13,1,1
5907,Smartphones,Apple,958.4,57,1,2,2,1
5881,Smartphones,HP,780.1,35,0,12,5,1
5913,Smart Watches,Samsung,688.26,41,0,10,2,0
5956,Smart Watches,Sony,124.83,68,1,3,3,1
5915,Smart Watches,HP,2265.92,65,1,19,2,1
5914,Smart Watches,HP,947.06,29,1,18,2,0
5879,Smartphones,Samsung,373.15,37,1,8,1,1
5925,Tablets,Other Brands,1012.11,26,0,18,5,0
